route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,direction_name,wheelchair_accessible
502,SatSun,3148__461029_Timetable_-_2026-02,Clarington Boulevard,1,461029_Timetable_-_2026-02,100.0.1952652001_Timetable_-_2026-02,Westbound,1
502,SatSun,3149__461010_Timetable_-_2026-02,Clarington Boulevard,1,461010_Timetable_-_2026-02,100.0.1952652001_Timetable_-_2026-02,Westbound,1
409,Weekday,314__401038_Timetable_-_2026-02,Windfields Farm,0,401038_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
502,SatSun,3150__461031_Timetable_-_2026-02,Clarington Boulevard,1,461031_Timetable_-_2026-02,100.0.1952652001_Timetable_-_2026-02,Westbound,1
502,SatSun,3151__461027_Timetable_-_2026-02,Clarington Boulevard,1,461027_Timetable_-_2026-02,100.0.1952652001_Timetable_-_2026-02,Westbound,1
502,SatSun,3152__461025_Timetable_-_2026-02,Clarington Boulevard,1,461025_Timetable_-_2026-02,100.0.1952652001_Timetable_-_2026-02,Westbound,1
502,SatSun,3153__461029_Timetable_-_2026-02,Clarington Boulevard,1,461029_Timetable_-_2026-02,100.0.1952652001_Timetable_-_2026-02,Westbound,1
502,SatSun,3154__461010_Timetable_-_2026-02,Clarington Boulevard,1,461010_Timetable_-_2026-02,100.0.1952652001_Timetable_-_2026-02,Westbound,1
502,SatSun,3155__461031_Timetable_-_2026-02,Clarington Boulevard,1,461031_Timetable_-_2026-02,100.0.1952652001_Timetable_-_2026-02,Westbound,1
502,SatSun,3156__461027_Timetable_-_2026-02,Clarington Boulevard,1,461027_Timetable_-_2026-02,100.0.1952652001_Timetable_-_2026-02,Westbound,1
502,SatSun,3157__461025_Timetable_-_2026-02,Clarington Boulevard,1,461025_Timetable_-_2026-02,100.0.1952652001_Timetable_-_2026-02,Westbound,1
502,SatSun,3158__461029_Timetable_-_2026-02,Clarington Boulevard,1,461029_Timetable_-_2026-02,100.0.1952652001_Timetable_-_2026-02,Westbound,1
502,SatSun,3159__461010_Timetable_-_2026-02,Clarington Boulevard,1,461010_Timetable_-_2026-02,100.0.1952652001_Timetable_-_2026-02,Westbound,1
409,Weekday,315__401018_Timetable_-_2026-02,Windfields Farm,0,401018_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,SatSun,3160__461009_Timetable_-_2026-02,Windfields Farm,0,461009_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,SatSun,3161__461012_Timetable_-_2026-02,Windfields Farm,0,461012_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,SatSun,3162__461008_Timetable_-_2026-02,Windfields Farm,0,461008_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,SatSun,3163__461009_Timetable_-_2026-02,Windfields Farm,0,461009_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,SatSun,3164__461012_Timetable_-_2026-02,Windfields Farm,0,461012_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,SatSun,3165__461008_Timetable_-_2026-02,Windfields Farm,0,461008_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,SatSun,3166__461009_Timetable_-_2026-02,Windfields Farm,0,461009_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,SatSun,3167__461012_Timetable_-_2026-02,Windfields Farm,0,461012_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,SatSun,3168__461008_Timetable_-_2026-02,Windfields Farm,0,461008_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,SatSun,3169__461009_Timetable_-_2026-02,Windfields Farm,0,461009_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,Weekday,316__401023_Timetable_-_2026-02,Windfields Farm,0,401023_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,SatSun,3170__461012_Timetable_-_2026-02,Windfields Farm,0,461012_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,SatSun,3171__461008_Timetable_-_2026-02,Windfields Farm,0,461008_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,SatSun,3172__461009_Timetable_-_2026-02,Windfields Farm,0,461009_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,SatSun,3173__461012_Timetable_-_2026-02,Windfields Farm,0,461012_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,SatSun,3174__461008_Timetable_-_2026-02,Windfields Farm,0,461008_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,SatSun,3175__461009_Timetable_-_2026-02,Windfields Farm,0,461009_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,SatSun,3176__461012_Timetable_-_2026-02,Windfields Farm,0,461012_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,SatSun,3177__461008_Timetable_-_2026-02,Windfields Farm,0,461008_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,SatSun,3178__461009_Timetable_-_2026-02,Windfields Farm,0,461009_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,SatSun,3179__461012_Timetable_-_2026-02,Windfields Farm,0,461012_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,Weekday,317__401026_Timetable_-_2026-02,Windfields Farm,0,401026_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,SatSun,3180__461008_Timetable_-_2026-02,Windfields Farm,0,461008_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,SatSun,3181__461009_Timetable_-_2026-02,Windfields Farm,0,461009_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,SatSun,3182__461012_Timetable_-_2026-02,Windfields Farm,0,461012_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,SatSun,3183__461008_Timetable_-_2026-02,Windfields Farm,0,461008_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,SatSun,3184__461009_Timetable_-_2026-02,Windfields Farm,0,461009_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,SatSun,3185__461012_Timetable_-_2026-02,Windfields Farm,0,461012_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,SatSun,3186__461028_Timetable_-_2026-02,Windfields Farm,0,461028_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
409,SatSun,3187__461030_Timetable_-_2026-02,Windfields Farm,0,461030_Timetable_-_2026-02,100.0.1673310071_Timetable_-_2026-02,Northbound,1
419,SatSun,3188__461009_Timetable_-_2026-02,Harmony Terminal,0,461009_Timetable_-_2026-02,100.0.2162905171_Timetable_-_2026-02,Eastbound,1
419,SatSun,3189__461012_Timetable_-_2026-02,Harmony Terminal,0,461012_Timetable_-_2026-02,100.0.2162905171_Timetable_-_2026-02,Eastbound,1
409,Weekday,318__401018_Timetable_-_2026-02,Oshawa Centre Terminal,1,401018_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
419,SatSun,3190__461008_Timetable_-_2026-02,Harmony Terminal,0,461008_Timetable_-_2026-02,100.0.2162905171_Timetable_-_2026-02,Eastbound,1
419,SatSun,3191__461009_Timetable_-_2026-02,Harmony Terminal,0,461009_Timetable_-_2026-02,100.0.2162905171_Timetable_-_2026-02,Eastbound,1
419,SatSun,3192__461012_Timetable_-_2026-02,Harmony Terminal,0,461012_Timetable_-_2026-02,100.0.2162905171_Timetable_-_2026-02,Eastbound,1
419,SatSun,3193__461008_Timetable_-_2026-02,Harmony Terminal,0,461008_Timetable_-_2026-02,100.0.2162905171_Timetable_-_2026-02,Eastbound,1
419,SatSun,3194__461009_Timetable_-_2026-02,Harmony Terminal,0,461009_Timetable_-_2026-02,100.0.2162905171_Timetable_-_2026-02,Eastbound,1
419,SatSun,3195__461012_Timetable_-_2026-02,Harmony Terminal,0,461012_Timetable_-_2026-02,100.0.2162905171_Timetable_-_2026-02,Eastbound,1
419,SatSun,3196__461008_Timetable_-_2026-02,Harmony Terminal,0,461008_Timetable_-_2026-02,100.0.2162905171_Timetable_-_2026-02,Eastbound,1
419,SatSun,3197__461009_Timetable_-_2026-02,Harmony Terminal,0,461009_Timetable_-_2026-02,100.0.2162905171_Timetable_-_2026-02,Eastbound,1
419,SatSun,3198__461012_Timetable_-_2026-02,Harmony Terminal,0,461012_Timetable_-_2026-02,100.0.2162905171_Timetable_-_2026-02,Eastbound,1
419,SatSun,3199__461008_Timetable_-_2026-02,Harmony Terminal,0,461008_Timetable_-_2026-02,100.0.2162905171_Timetable_-_2026-02,Eastbound,1
409,Weekday,319__401023_Timetable_-_2026-02,Oshawa Centre Terminal,1,401023_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
403,Weekday,31__401013_Timetable_-_2026-02,Oshawa Centre Terminal,0,401013_Timetable_-_2026-02,100.0.1046829277_Timetable_-_2026-02,Northbound,1
419,SatSun,3200__461009_Timetable_-_2026-02,Harmony Terminal,0,461009_Timetable_-_2026-02,100.0.2162905171_Timetable_-_2026-02,Eastbound,1
419,SatSun,3201__461012_Timetable_-_2026-02,Harmony Terminal,0,461012_Timetable_-_2026-02,100.0.2162905171_Timetable_-_2026-02,Eastbound,1
419,SatSun,3202__461008_Timetable_-_2026-02,Harmony Terminal,0,461008_Timetable_-_2026-02,100.0.2162905171_Timetable_-_2026-02,Eastbound,1
419,SatSun,3203__461009_Timetable_-_2026-02,Harmony Terminal,0,461009_Timetable_-_2026-02,100.0.2162905171_Timetable_-_2026-02,Eastbound,1
419,SatSun,3204__461012_Timetable_-_2026-02,Harmony Terminal,0,461012_Timetable_-_2026-02,100.0.2162905171_Timetable_-_2026-02,Eastbound,1
419,SatSun,3205__461008_Timetable_-_2026-02,Harmony Terminal,0,461008_Timetable_-_2026-02,100.0.2162905171_Timetable_-_2026-02,Eastbound,1
419,SatSun,3206__461009_Timetable_-_2026-02,Harmony Terminal,0,461009_Timetable_-_2026-02,100.0.2162905171_Timetable_-_2026-02,Eastbound,1
419,SatSun,3207__461012_Timetable_-_2026-02,Harmony Terminal,0,461012_Timetable_-_2026-02,100.0.2162905171_Timetable_-_2026-02,Eastbound,1
419,SatSun,3208__461008_Timetable_-_2026-02,Harmony Terminal,0,461008_Timetable_-_2026-02,100.0.2162905171_Timetable_-_2026-02,Eastbound,1
419,SatSun,3209__461009_Timetable_-_2026-02,Harmony Terminal,0,461009_Timetable_-_2026-02,100.0.2162905171_Timetable_-_2026-02,Eastbound,1
409,Weekday,320__401026_Timetable_-_2026-02,Oshawa Centre Terminal,1,401026_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
419,SatSun,3210__461012_Timetable_-_2026-02,Harmony Terminal,0,461012_Timetable_-_2026-02,100.0.2162905171_Timetable_-_2026-02,Eastbound,1
419,SatSun,3211__461008_Timetable_-_2026-02,Harmony Terminal,0,461008_Timetable_-_2026-02,100.0.2162905171_Timetable_-_2026-02,Eastbound,1
419,SatSun,3212__461009_Timetable_-_2026-02,Harmony Terminal,0,461009_Timetable_-_2026-02,100.0.2162905171_Timetable_-_2026-02,Eastbound,1
419,SatSun,3213__461012_Timetable_-_2026-02,Harmony Terminal,0,461012_Timetable_-_2026-02,100.0.2162905171_Timetable_-_2026-02,Eastbound,1
419,SatSun,3214__461028_Timetable_-_2026-02,Windfields Farm,1,461028_Timetable_-_2026-02,100.0.2162905173_Timetable_-_2026-02,Westbound,1
419,SatSun,3215__461043_Timetable_-_2026-02,Windfields Farm,1,461043_Timetable_-_2026-02,100.0.2162905173_Timetable_-_2026-02,Westbound,1
419,SatSun,3216__461023_Timetable_-_2026-02,Windfields Farm,1,461023_Timetable_-_2026-02,100.0.2162905172_Timetable_-_2026-02,Westbound,1
419,SatSun,3217__461028_Timetable_-_2026-02,Windfields Farm,1,461028_Timetable_-_2026-02,100.0.2162905172_Timetable_-_2026-02,Westbound,1
419,SatSun,3218__461043_Timetable_-_2026-02,Windfields Farm,1,461043_Timetable_-_2026-02,100.0.2162905172_Timetable_-_2026-02,Westbound,1
419,SatSun,3219__461023_Timetable_-_2026-02,Windfields Farm,1,461023_Timetable_-_2026-02,100.0.2162905172_Timetable_-_2026-02,Westbound,1
409,Weekday,321__401038_Timetable_-_2026-02,Oshawa Centre Terminal,1,401038_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
419,SatSun,3220__461028_Timetable_-_2026-02,Windfields Farm,1,461028_Timetable_-_2026-02,100.0.2162905172_Timetable_-_2026-02,Westbound,1
419,SatSun,3221__461043_Timetable_-_2026-02,Windfields Farm,1,461043_Timetable_-_2026-02,100.0.2162905172_Timetable_-_2026-02,Westbound,1
419,SatSun,3222__461023_Timetable_-_2026-02,Windfields Farm,1,461023_Timetable_-_2026-02,100.0.2162905172_Timetable_-_2026-02,Westbound,1
419,SatSun,3223__461028_Timetable_-_2026-02,Windfields Farm,1,461028_Timetable_-_2026-02,100.0.2162905172_Timetable_-_2026-02,Westbound,1
419,SatSun,3224__461043_Timetable_-_2026-02,Windfields Farm,1,461043_Timetable_-_2026-02,100.0.2162905172_Timetable_-_2026-02,Westbound,1
419,SatSun,3225__461023_Timetable_-_2026-02,Windfields Farm,1,461023_Timetable_-_2026-02,100.0.2162905172_Timetable_-_2026-02,Westbound,1
419,SatSun,3226__461028_Timetable_-_2026-02,Windfields Farm,1,461028_Timetable_-_2026-02,100.0.2162905172_Timetable_-_2026-02,Westbound,1
419,SatSun,3227__461043_Timetable_-_2026-02,Windfields Farm,1,461043_Timetable_-_2026-02,100.0.2162905172_Timetable_-_2026-02,Westbound,1
419,SatSun,3228__461023_Timetable_-_2026-02,Windfields Farm,1,461023_Timetable_-_2026-02,100.0.2162905172_Timetable_-_2026-02,Westbound,1
419,SatSun,3229__461028_Timetable_-_2026-02,Windfields Farm,1,461028_Timetable_-_2026-02,100.0.2162905172_Timetable_-_2026-02,Westbound,1
409,Weekday,322__401018_Timetable_-_2026-02,Oshawa Centre Terminal,1,401018_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
419,SatSun,3230__461043_Timetable_-_2026-02,Windfields Farm,1,461043_Timetable_-_2026-02,100.0.2162905172_Timetable_-_2026-02,Westbound,1
419,SatSun,3231__461023_Timetable_-_2026-02,Windfields Farm,1,461023_Timetable_-_2026-02,100.0.2162905172_Timetable_-_2026-02,Westbound,1
419,SatSun,3232__461028_Timetable_-_2026-02,Windfields Farm,1,461028_Timetable_-_2026-02,100.0.2162905172_Timetable_-_2026-02,Westbound,1
419,SatSun,3233__461043_Timetable_-_2026-02,Windfields Farm,1,461043_Timetable_-_2026-02,100.0.2162905172_Timetable_-_2026-02,Westbound,1
419,SatSun,3234__461023_Timetable_-_2026-02,Windfields Farm,1,461023_Timetable_-_2026-02,100.0.2162905172_Timetable_-_2026-02,Westbound,1
419,SatSun,3235__461028_Timetable_-_2026-02,Windfields Farm,1,461028_Timetable_-_2026-02,100.0.2162905172_Timetable_-_2026-02,Westbound,1
419,SatSun,3236__461043_Timetable_-_2026-02,Windfields Farm,1,461043_Timetable_-_2026-02,100.0.2162905172_Timetable_-_2026-02,Westbound,1
419,SatSun,3237__461023_Timetable_-_2026-02,Windfields Farm,1,461023_Timetable_-_2026-02,100.0.2162905172_Timetable_-_2026-02,Westbound,1
419,SatSun,3238__461028_Timetable_-_2026-02,Windfields Farm,1,461028_Timetable_-_2026-02,100.0.2162905172_Timetable_-_2026-02,Westbound,1
419,SatSun,3239__461011_Timetable_-_2026-02,Windfields Farm,1,461011_Timetable_-_2026-02,100.0.2162905172_Timetable_-_2026-02,Westbound,1
409,Weekday,323__401023_Timetable_-_2026-02,Oshawa Centre Terminal,1,401023_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
419,SatSun,3240__461023_Timetable_-_2026-02,Windfields Farm,1,461023_Timetable_-_2026-02,100.0.2162905172_Timetable_-_2026-02,Westbound,1
419,SatSun,3241__461028_Timetable_-_2026-02,Windfields Farm,1,461028_Timetable_-_2026-02,100.0.2162905172_Timetable_-_2026-02,Westbound,1
409,SatSun,3242__461028_Timetable_-_2026-02,Oshawa Centre Terminal,1,461028_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,SatSun,3243__461043_Timetable_-_2026-02,Oshawa Centre Terminal,1,461043_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,SatSun,3244__461023_Timetable_-_2026-02,Oshawa Centre Terminal,1,461023_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,SatSun,3245__461028_Timetable_-_2026-02,Oshawa Centre Terminal,1,461028_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,SatSun,3246__461043_Timetable_-_2026-02,Oshawa Centre Terminal,1,461043_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,SatSun,3247__461023_Timetable_-_2026-02,Oshawa Centre Terminal,1,461023_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,SatSun,3248__461028_Timetable_-_2026-02,Oshawa Centre Terminal,1,461028_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,SatSun,3249__461043_Timetable_-_2026-02,Oshawa Centre Terminal,1,461043_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,Weekday,324__401026_Timetable_-_2026-02,C - Oshawa Centre Terminal via Glen Hill,1,401026_Timetable_-_2026-02,100.0.2081288674_Timetable_-_2026-02,Southbound,1
409,SatSun,3250__461023_Timetable_-_2026-02,Oshawa Centre Terminal,1,461023_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,SatSun,3251__461028_Timetable_-_2026-02,Oshawa Centre Terminal,1,461028_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,SatSun,3252__461043_Timetable_-_2026-02,Oshawa Centre Terminal,1,461043_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,SatSun,3253__461023_Timetable_-_2026-02,Oshawa Centre Terminal,1,461023_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,SatSun,3254__461028_Timetable_-_2026-02,Oshawa Centre Terminal,1,461028_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,SatSun,3255__461043_Timetable_-_2026-02,Oshawa Centre Terminal,1,461043_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,SatSun,3256__461023_Timetable_-_2026-02,Oshawa Centre Terminal,1,461023_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,SatSun,3257__461028_Timetable_-_2026-02,Oshawa Centre Terminal,1,461028_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,SatSun,3258__461043_Timetable_-_2026-02,Oshawa Centre Terminal,1,461043_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,SatSun,3259__461023_Timetable_-_2026-02,Oshawa Centre Terminal,1,461023_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,Weekday,325__401038_Timetable_-_2026-02,Oshawa Centre Terminal,1,401038_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,SatSun,3260__461028_Timetable_-_2026-02,Oshawa Centre Terminal,1,461028_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,SatSun,3261__461043_Timetable_-_2026-02,Oshawa Centre Terminal,1,461043_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,SatSun,3262__461023_Timetable_-_2026-02,Oshawa Centre Terminal,1,461023_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,SatSun,3263__461028_Timetable_-_2026-02,Oshawa Centre Terminal,1,461028_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,SatSun,3264__461043_Timetable_-_2026-02,Oshawa Centre Terminal,1,461043_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,SatSun,3265__461023_Timetable_-_2026-02,Oshawa Centre Terminal,1,461023_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,SatSun,3266__461028_Timetable_-_2026-02,Oshawa Centre Terminal,1,461028_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,SatSun,3267__461011_Timetable_-_2026-02,Oshawa Centre Terminal,1,461011_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,SatSun,3268__461023_Timetable_-_2026-02,Oshawa Centre Terminal,1,461023_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,SatSun,3269__461028_Timetable_-_2026-02,Oshawa Centre Terminal,1,461028_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,Weekday,326__401018_Timetable_-_2026-02,Oshawa Centre Terminal,1,401018_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,SatSun,3270__461028_Timetable_-_2026-02,Oshawa Centre Terminal,1,461028_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
409,SatSun,3271__461030_Timetable_-_2026-02,Oshawa Centre Terminal,1,461030_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
405,SatSun,3277__461022_Timetable_-_2026-02,Oshawa Centre Terminal,1,461022_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
405,SatSun,3278__461019_Timetable_-_2026-02,Oshawa Centre Terminal,1,461019_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
405,SatSun,3279__461024_Timetable_-_2026-02,Oshawa Centre Terminal,1,461024_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
409,Weekday,327__401023_Timetable_-_2026-02,Oshawa Centre Terminal,1,401023_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
405,SatSun,3280__461016_Timetable_-_2026-02,Oshawa Centre Terminal,1,461016_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
405,SatSun,3281__461021_Timetable_-_2026-02,Oshawa Centre Terminal,1,461021_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
405,SatSun,3282__461022_Timetable_-_2026-02,Oshawa Centre Terminal,1,461022_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
405,SatSun,3283__461019_Timetable_-_2026-02,Oshawa Centre Terminal,1,461019_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
405,SatSun,3284__461024_Timetable_-_2026-02,Oshawa Centre Terminal,1,461024_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
405,SatSun,3285__461016_Timetable_-_2026-02,Oshawa Centre Terminal,1,461016_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
405,SatSun,3286__461021_Timetable_-_2026-02,Oshawa Centre Terminal,1,461021_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
405,SatSun,3287__461022_Timetable_-_2026-02,Oshawa Centre Terminal,1,461022_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
405,SatSun,3288__461019_Timetable_-_2026-02,Oshawa Centre Terminal,1,461019_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
405,SatSun,3289__461024_Timetable_-_2026-02,Oshawa Centre Terminal,1,461024_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
409,Weekday,328__401026_Timetable_-_2026-02,C - Oshawa Centre Terminal via Glen Hill,1,401026_Timetable_-_2026-02,100.0.2081288674_Timetable_-_2026-02,Southbound,1
405,SatSun,3290__461016_Timetable_-_2026-02,Oshawa Centre Terminal,1,461016_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
405,SatSun,3291__461021_Timetable_-_2026-02,Oshawa Centre Terminal,1,461021_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
405,SatSun,3292__461022_Timetable_-_2026-02,Oshawa Centre Terminal,1,461022_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
405,SatSun,3293__461019_Timetable_-_2026-02,Oshawa Centre Terminal,1,461019_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
405,SatSun,3294__461024_Timetable_-_2026-02,Oshawa Centre Terminal,1,461024_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
405,SatSun,3295__461016_Timetable_-_2026-02,Oshawa Centre Terminal,1,461016_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
405,SatSun,3296__461021_Timetable_-_2026-02,Oshawa Centre Terminal,1,461021_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
405,SatSun,3297__461022_Timetable_-_2026-02,Oshawa Centre Terminal,1,461022_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
405,SatSun,3298__461019_Timetable_-_2026-02,Oshawa Centre Terminal,1,461019_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
405,SatSun,3299__461024_Timetable_-_2026-02,Oshawa Centre Terminal,1,461024_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
409,Weekday,329__401038_Timetable_-_2026-02,Oshawa Centre Terminal,1,401038_Timetable_-_2026-02,100.0.2242012082_Timetable_-_2026-02,Southbound,1
403,Weekday,32__401034_Timetable_-_2026-02,Oshawa Centre Terminal,0,401034_Timetable_-_2026-02,100.0.1046829277_Timetable_-_2026-02,Northbound,1
405,SatSun,3300__461016_Timetable_-_2026-02,Oshawa Centre Terminal,1,461016_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
405,SatSun,3301__461021_Timetable_-_2026-02,Oshawa Centre Terminal,1,461021_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
405,SatSun,3302__461022_Timetable_-_2026-02,Oshawa Centre Terminal,1,461022_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
405,SatSun,3303__461019_Timetable_-_2026-02,Oshawa Centre Terminal,1,461019_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
405,SatSun,3304__461024_Timetable_-_2026-02,Oshawa Centre Terminal,1,461024_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
405,SatSun,3305__461016_Timetable_-_2026-02,Oshawa Centre Terminal,1,461016_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
405,SatSun,3306__461021_Timetable_-_2026-02,Oshawa Centre Terminal,1,461021_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
405,SatSun,3307__461022_Timetable_-_2026-02,Oshawa Centre Terminal,1,461022_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
